19:58:50.492 [main] ERROR com.stormpath.App - Enter...
19:58:50.497 [main] INFO  com.stormpath.service.ServiceProvider - Enter...setContext()
21:38:34.228 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validateCustom: customized rule: Password must not contain any sequence of characters immediately followed by the same sequence, password: 1234abaaa
21:38:34.228 [main] INFO  com.stormpath.service.PasswordValidator - Password is: bad
21:38:34.228 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: abc1234abb
21:38:34.228 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
21:38:34.228 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
21:38:34.228 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
21:38:34.229 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
21:38:34.229 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
21:38:34.229 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
21:38:34.229 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
21:38:34.229 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:38:34.229 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:38:34.229 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@b2b24c8password: abc1234abb
21:38:34.229 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
21:38:34.229 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{5,12}
21:38:34.229 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
21:38:34.229 [main] INFO  com.stormpath.service.PasswordValidator - validating rule: Password must not contain any sequence of characters immediately followed by the same sequence
21:38:34.229 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validateCustom: customized rule: Password must not contain any sequence of characters immediately followed by the same sequence, password: abc1234abb
21:38:34.229 [main] INFO  com.stormpath.service.PasswordValidator - Password is: bad
21:38:34.229 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: abc1abc
21:38:34.229 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
21:38:34.229 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
21:38:34.229 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
21:38:34.229 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
21:38:34.229 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
21:38:34.229 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
21:38:34.229 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
21:38:34.229 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:38:34.230 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:38:34.230 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@3d7bcc32password: abc1abc
21:38:34.230 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
21:38:34.230 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{5,12}
21:38:34.230 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
21:38:34.230 [main] INFO  com.stormpath.service.PasswordValidator - validating rule: Password must not contain any sequence of characters immediately followed by the same sequence
21:38:34.230 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validateCustom: customized rule: Password must not contain any sequence of characters immediately followed by the same sequence, password: abc1abc
21:38:34.230 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
21:38:34.230 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:38:34.230 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
21:38:34.230 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: a11234
21:38:34.230 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
21:38:34.230 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
21:38:34.230 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
21:38:34.230 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
21:38:34.230 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
21:38:34.230 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
21:38:34.230 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
21:38:34.230 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:38:34.230 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:38:34.231 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@a9b0627password: a11234
21:38:34.231 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
21:38:34.231 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{5,12}
21:38:34.231 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
21:38:34.231 [main] INFO  com.stormpath.service.PasswordValidator - validating rule: Password must not contain any sequence of characters immediately followed by the same sequence
21:38:34.231 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validateCustom: customized rule: Password must not contain any sequence of characters immediately followed by the same sequence, password: a11234
21:38:34.231 [main] INFO  com.stormpath.service.PasswordValidator - Password is: bad
21:38:41.449 [main] INFO  com.stormpath.service.PasswordValidatorTest - Start testValidate()...
21:38:41.450 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: 
21:38:41.451 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
21:38:41.487 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
21:38:41.487 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
21:38:41.489 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
21:38:41.489 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
21:38:41.489 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
21:38:41.489 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
21:38:41.489 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:38:41.489 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:38:41.489 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@59567243password: 
21:38:41.489 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
21:38:41.489 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{5,12}
21:38:41.489 [main] INFO  com.stormpath.service.PasswordValidator - Password is: bad
21:38:41.489 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: null
21:38:41.490 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: 1
21:38:41.490 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
21:38:41.490 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
21:38:41.490 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
21:38:41.490 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
21:38:41.490 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
21:38:41.490 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
21:38:41.490 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
21:38:41.490 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:38:41.490 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:38:41.490 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@3a67ba87password: 1
21:38:41.490 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
21:38:41.490 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{5,12}
21:38:41.490 [main] INFO  com.stormpath.service.PasswordValidator - Password is: bad
21:38:41.490 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: a
21:38:41.490 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
21:38:41.490 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
21:38:41.490 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
21:38:41.490 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
21:38:41.491 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
21:38:41.491 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
21:38:41.491 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
21:38:41.491 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:38:41.491 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:38:41.491 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@70071305password: a
21:38:41.491 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
21:38:41.491 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{5,12}
21:38:41.491 [main] INFO  com.stormpath.service.PasswordValidator - Password is: bad
21:38:41.491 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: 1234
21:38:41.491 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
21:38:41.491 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
21:38:41.491 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
21:38:41.491 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
21:38:41.491 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
